ChIJJXugHheo5EcRhfVTpEi59Go|Théâtre Monsabré|11 Rue Bertheau, 41000 Blois, France|47.5821712|1.3401587|null|0|null
ChIJrR9udhyo5EcRXPyyJClnfvc|Au bouchon lyonnais|25 Rue des Violettes, 41000 Blois, France|47.585664699999995|1.3326892000000001|null|0|null
ChIJwz9SlgSo5EcRhsCIIuHfhyc|Café de l'Agriculture|16 Place de la République, 41000 Blois, France|47.5905271|1.3346968000000001|null|0|null
8FV3H9V3+45V7|île des Castors|Pont Charles de Gaulle, 41000 Blois, France|47.59285749999998|1.352917968749992|null|0|null
ChIJ56KIgBGo5EcREIUlU0eMaKg|Port de le Creusille|Quai Henri Chavigny, 41000 Blois, France|47.5862017|1.3428828|null|0|null
ChIJHYrQYhGo5EcR0d5mIkOx4WE|Observatoire Loire|Parc des Mées, Levée de la Loire, 41260 Blois, France|47.5986966|1.3602474999999998|null|6|null
8FV3H8PM+8CX6|place Louis XXII|Place Louis XII, 41000 Blois, France|47.585857499999996|1.3335976562500065|null|0|null
ChIJP9cZ-Q-o5EcRgC3rxwgJdUU|Roseraie de Blois|5 Impasse Saint-Jean, 41000 Blois, France|47.588820299999995|1.3377413999999999|null|0|null
8FV3H8PM+8HR8|la fontaine Louis XXII|3 Place Louis XII, 41000 Blois, France|47.585857499999996|1.3338945312500103|null|0|null
ChIJ302bYxeo5EcRZu3rEqjPOUo|Église Saint-Saturnin|Rue Munier, 41000 Blois, France|47.58196689999999|1.3377478999999997|null|0|null
ChIJV758uASo5EcRNiLug-XlUPk|Préfecture de Loir-et-Cher|Place de la République, 41000 Blois, France|47.59035699999999|1.3342279999999997|null|0|null
8FV3H8RV+P4CW|boulevard Eugène Riffault|11 Boulevard Eugène Riffault, 41000 Blois, France|47.591822499999985|1.3427695312499992|null|0|null
8FV3H8RV+HG53|avenue de Verdun|16 Avenue de Verdun, 41000 Blois, France|47.59137749999999|1.343855468749993|null|0|null
